to_extension,from_operator,to_number,from_country,call_duration,to_country,from_number,call_charge,to_operator,call_date,cdr_id
,Orange,+236544745307711,Central African Republic,2.62414217111904,Central African Republic,+236250577337051,0.347312410673899,Orange,2015-11-27T02:33:33,71612
,Airtel,+265518655856666,Malawi,0.37817284973401,Malawi,+265456108725291,0.65319747333461,Airtel,2015-02-21T02:26:56,71623
,MTS,+37552008090328,Belarus,3.32096285551939,Belarus,+375862569450434,0.636460458310884,Telia Company,2016-09-27T20:16:35,71624
x9289128,,+351399811838003,Portugal,0.564322945594366,Portugal,,0.126712167840356,Vodafone,2015-07-21T01:13:45,71627
x2811569,Vodafone,+30237196508358,Greece,0.273713352366755,Greece,+30468859727509,4.8574383784446,Vodafone,2016-08-29T13:47:58,71629
,Deutsche Telekom,+389638123999477,Macedonia,0.532377217844893,Macedonia,nan,4.04075914555084,Deutsche Telekom,2016-01-04T17:48:09,71632
,Airtel,+23592809256885,Chad,0.437868251510252,Chad,+235639329760800,1.08026236502751,Airtel,2015-05-17T13:17:50,71635
,Telenor,+45962004817901,Denmark,0.555681459980016,Denmark,+45707294410939,0.13733232898942,Telenor,2016-04-06T08:06:09,71644
x678740,Veon,+995933414086995,Georgia,1.94003508103713,Georgia,+995571443846517,0.596828082178801,Veon,2016-09-13T23:00:53,71660
,Orange,+25623920733741,Uganda,1.45842740469358,Uganda,+256177716437756,0.720277068143503,Orange,2015-02-17T07:06:09,71665
,MTN Group,+967107812470606,Yemen,1.36445565759317,Yemen,+967967931823914,0.933411147679374,MTN Group,2016-02-23T13:36:35,71674
,MTN Group,+256342382364536,Uganda,1.45867716596153,Uganda,+256144561519418,1.09144407119474,Airtel,2016-04-20T08:18:27,71677
,Vodafone,+30610123581006,Greece,0.124968972599509,Greece,+30925762757245,2.89597729319893,Vodafone,2016-10-10T22:46:28,71682
,Veon,+213567121415763,Algeria,0.813928871702358,Algeria,+213114043090394,0.505702491216363,Ooredoo,2015-01-01T14:54:54,71690
x8744023,Deutsche Telekom,+178776671573992,Puerto Rico,0.198198436064177,Puerto Rico,nan,1.79361076442745,América Móvil,2016-09-06T20:25:31,71692
x1728020,Veon,+374672005054148,Armenia,0.510972554417897,Armenia,+374519352863972,0.744896696924087,MTS,2016-06-24T10:42:07,71695
x744810,Telefónica,+507108655971188,Panama,0.542356733221986,Panama,+507440175649702,0.830168777002367,América Móvil,2015-05-25T15:09:03,71696
,Airtel,+237625346853829,Cameroon,0.241644939955041,Cameroon,+237952219530009,3.03143032849066,Airtel,2016-09-09T20:57:26,71706
x9036189,Veon,+998860447375210,Uzbekistan,0.357237684658592,Uzbekistan,+998575195694931,1.9828906684554,Veon,2015-01-01T02:49:55,71707
,MTN Group,+245373928230413,Guinea-Bissau,0.665352192067372,Guinea-Bissau,+245202768990889,0.204401794084058,Airtel,2015-02-18T13:58:45,71722
x7245844,América Móvil,+178724165755174,Puerto Rico,0.282548378983968,Puerto Rico,+1787757675354185,1.40907698068805,AT&T Mobility,2015-01-11T07:36:01,71732
,Veon,+374850436307597,Armenia,0.543984882359965,Armenia,+37430940599358,1.3666550825126,Veon,2015-09-15T23:10:59,71738
,China Mobile,+852819282209987,Hong Kong,1.9326341120414,Hong Kong,+852474848969950,2.200654512648,China Mobile,2015-07-09T19:48:10,71744
x7673501,Airtel,+93359019684323,Afghanistan,1.4962746925946,Afghanistan,+93136135742453,0.823286731435763,Airtel,2016-03-15T11:28:50,71747
,CK Hutchison,+46467463340700,Sweden,0.482136920933211,Sweden,+46909667847977,0.553463488661482,Telenor,2015-05-27T05:18:46,71773
,Airtel,+23239733253311,Sierra Leone,0.0584793236461241,Sierra Leone,+232758773264395,1.7426741474928,Airtel,2016-03-11T15:13:47,71774
,Airtel,+255927824619924,Tanzania,0.412354422136201,Tanzania,+255702919837879,0.377015398027812,Airtel,2016-04-06T03:57:02,71775
,Telia Company,+995948392798876,Georgia,0.0423471375069195,Georgia,+995838673722395,0.784193648879161,Veon,2016-01-20T16:11:06,71799
,Orange,+373993539683852,Moldova,2.5046851298156,Moldova,+373518962805152,0.705357001154907,Orange,2016-01-17T18:26:55,71808
,Vodafone,+44995787935035,United Kingdom,1.00782950244205,United Kingdom,+44717010802394,0.619500935798952,Vodafone,2015-02-07T03:40:44,71811
,América Móvil,+506560904121374,Costa Rica,1.83272557937609,Costa Rica,+506217363877576,0.572148804356823,América Móvil,2016-05-28T01:13:40,71817
,Deutsche Telekom,nan,Macedonia,0.438423223107598,Macedonia,+389338281718636,0.565961085483699,Deutsche Telekom,2016-07-20T13:52:37,71825
,Deutsche Telekom,+49390127557465,Germany,0.939890189008377,Germany,+49893572318546,0.26880993564909,Vodafone,2016-07-26T21:07:15,71841
,Airtel,+224234222409387,Guinea,0.452688152174479,Guinea,+224447249400749,0.396501472169235,Airtel,2015-08-03T22:08:29,71842
,Verizon Wireless,+17451011568,United States,2.83750505716239,United States,+17189686451,0.957938050038176,Sprint Corporation,2016-06-20T09:11:36,71847
,Vodafone,+44949171683952,United Kingdom,1.22173488491393,United Kingdom,+44598535961229,0.628984582200365,Vodafone,2016-02-05T10:33:11,71850
x4081185,Axiata,+855291495558669,Cambodia,0.582815307755906,Cambodia,+855389486507478,0.693612123016894,Axiata,2015-07-22T00:37:25,71871
,Telefónica,+50662259252189,Costa Rica,0.0412918867723054,Costa Rica,+506685586441705,2.79454753120553,Telefónica,2016-11-17T13:47:43,71873
x2596568,MTN Group,+268555098820531,Swaziland,0.357108629587214,Swaziland,+268644605022261,0.468296980069885,MTN Group,2016-07-06T17:40:26,71880
,Airtel,+26090508611150,Zambia,1.47407947014178,Zambia,+260523770226779,2.07447817784148,Airtel,2015-07-14T06:00:25,71884
x9523144,Etisalat,+236549306405286,Central African Republic,2.46526205237122,Central African Republic,+236417812816940,1.76886705143082,Etisalat,2016-03-01T23:40:28,71889
,América Móvil,+503733945120267,El Salvador,0.658661001094717,El Salvador,nan,0.859180379587176,Telefónica,2015-02-27T07:19:47,71890
,Veon,+263259662840428,Zimbabwe,4.11898514024254,Zimbabwe,+263401012507948,1.85406211291681,Veon,2015-10-29T01:15:58,71897
,MTS,+375693168353654,Belarus,0.465188885589852,Belarus,+375354274491004,0.645238918440917,MTS,2015-03-09T01:39:12,71900
,Airtel,+23127570555063,Liberia,2.13278495316455,Liberia,+231415809464180,3.35007108283899,Airtel,2015-02-27T21:23:42,71908
,Telenor,+382657326706918,Montenegro,1.40564806920506,Montenegro,+382931418449932,1.61798746492898,Deutsche Telekom,2016-04-02T08:41:32,71909
,Etisalat,+228311566465803,Togo,0.342213302532974,Togo,+228520110166406,1.9447580576792,Etisalat,2016-11-19T22:11:43,71912
,Deutsche Telekom,+1787969063717339,Puerto Rico,0.742811674725683,Puerto Rico,+1787382692489288,1.17744527988243,AT&T Mobility,2016-01-23T18:56:40,71919
,Telia Company,+994472943359064,Azerbaijan,0.877796201514605,Azerbaijan,+994666722008009,0.355866177731746,Telia Company,2015-04-28T01:11:04,71922
,Airtel,+237473705294183,Cameroon,0.137516599213257,Cameroon,+237972249891388,1.17386072083371,MTN Group,2015-03-05T06:27:14,71926
,Orange,+245260925380818,Guinea-Bissau,0.474515631501171,Guinea-Bissau,+245885037288057,0.541264401992348,Airtel,2016-02-23T20:12:09,71938
,Telenor,+47230933742421,Norway,0.993641245036747,Norway,+47608512920600,1.70425490393729,Telenor,2015-09-01T08:04:32,71941
,América Móvil,+506651929792812,Costa Rica,0.45151878145542,Costa Rica,+506103899030045,1.59619008586467,Telefónica,2016-06-02T05:29:50,71982
,Telefónica,+506769627958545,Costa Rica,0.495702721644726,Costa Rica,+506674562412508,1.28078225540771,América Móvil,2016-06-09T03:59:38,71989
,Airtel,+357630217167786,Cyprus,1.27840642272477,Cyprus,+357770603626149,0.186608290865682,Airtel,2016-09-21T16:39:08,71992
,Vodafone,+64296573134064,New Zealand,0.725879030532735,New Zealand,+64183219233852,4.31508443293099,Vodafone,2016-09-02T09:29:51,71997
,Telenor,+46622199484528,Sweden,0.279989779011716,Sweden,+46113423683266,2.43078684287032,CK Hutchison,2016-08-17T12:58:41,72003
,MTN Group,+237250332848057,Cameroon,1.28420193133507,Cameroon,+237632896189040,1.32178710043359,MTN Group,2015-11-25T19:56:15,72009
,Telenor,+46455818137955,Sweden,0.620766190637561,Sweden,+46685410750563,1.9548386763677,Telenor,2015-05-08T17:42:57,72031
,Telefónica,+502449268183839,Guatemala,0.63999249516658,Guatemala,+502828189817494,0.103311136916056,Telefónica,2015-04-21T05:43:30,72046
,Deutsche Telekom,+30914760744872,Greece,1.20263420858022,Greece,+30307091996065,0.391922314839607,Vodafone,2015-05-11T18:10:37,72048
,Veon,+76313871633197,Kazakhstan,0.546059949732885,Kazakhstan,+76751582988165,0.865883524606275,Veon,2016-10-29T06:07:20,72053
x4348103,Etisalat,+25547111053707,Tanzania,1.47650247304276,Tanzania,+255304280540097,0.480517735887005,Airtel,2015-09-06T08:13:53,72056
,Veon,+263789672025277,Zimbabwe,0.385705098395458,Zimbabwe,+263868503587203,1.0234082161118,Veon,2015-07-08T19:18:21,72069
,Airtel,+229840809557146,Benin,0.819944921716641,Benin,+229410983016606,0.521299194038546,Airtel,2015-06-28T11:27:24,72074
,Telefónica,+506288669461206,Costa Rica,0.331458982727278,Costa Rica,+506516024183337,1.41022666322082,Telefónica,2015-04-04T06:48:12,72081
,Orange,+32306040125611,Belgium,0.516688944363955,Belgium,+32995393373124,3.27909146062619,Orange,2016-09-24T18:59:45,72086
,Airtel,+26579940651187,Malawi,1.51920514809094,Malawi,+265865679577224,0.182389463967626,Airtel,2015-09-18T17:35:20,72087
x5004934,Airtel,+25662372360862,Uganda,3.25540877858141,Uganda,+256866955395389,1.56972856463277,Airtel,2016-11-03T05:23:30,72096
,América Móvil,+43929020904993,Austria,0.447603100480793,Austria,+43866199698579,0.233769633624627,CK Hutchison,2015-09-15T10:28:43,72104
,Airtel,+248264488430497,Seychelles,0.518615872212355,Seychelles,+248772706708692,0.197702157774273,Airtel,2015-03-17T08:15:33,72114
,MTN Group,+268509505314542,Swaziland,1.23399308732232,Swaziland,+268693713605118,1.50290630676211,MTN Group,2016-04-09T06:52:02,72124
,Veon,+374445933308188,Armenia,1.22563481047355,Armenia,+374826938802925,0.421814296267257,Veon,2015-02-15T20:52:13,72151
,Vodafone,+355859812808647,Albania,1.79442162661368,Albania,+355240436195922,0.710941546768992,Vodafone,2016-04-17T23:01:27,72153
,CK Hutchison,+39354700914234,Italy,1.75711104195135,Italy,+39249548237235,0.843766475742239,TIM,2015-11-02T08:58:57,72171
,Airtel,+255187963937302,Tanzania,0.100971156248805,Tanzania,+255271243156788,0.199466493763361,Etisalat,2015-02-26T02:19:02,72173
,TIM,+39961489457740,Italy,1.17354053428985,Italy,+39619686765864,0.745628797547088,CK Hutchison,2016-03-02T10:00:38,72177
x9712311,Vodafone,+34169963164150,Spain,0.64337403000831,Spain,+34458450513089,0.298184274463511,Orange,2016-11-10T06:58:33,72179
,MTN Group,+250914193868480,Rwanda,2.44507656095177,Rwanda,+250125198236674,0.883351276419388,Airtel,2016-11-08T06:30:03,72182
,Veon,+998328344455784,Uzbekistan,1.50487316282573,Uzbekistan,+998508815141118,1.57797810183934,Veon,2015-07-18T05:48:51,72198
,Airtel,+261443684226639,Madagascar,0.163254323816733,Madagascar,+261653785516065,0.142672561555486,Orange,2015-10-20T02:37:59,72206
,Orange,+225436927136089,Ivory Coast,1.07552288302059,Ivory Coast,+225870526430601,0.316380483922377,Orange,2015-10-26T13:13:01,72225
,Verizon Wireless,+18985689233,United States,0.846331224657408,United States,+14146679833,1.67266421335376,AT&T Mobility,2016-10-20T01:10:45,72229
x1259242,Telefónica,+506456961053191,Costa Rica,2.12644298768357,Costa Rica,+506698332081544,1.18520805841767,Telefónica,2015-04-27T19:54:57,72233
,América Móvil,+502159303781602,Guatemala,1.19778739405943,Guatemala,+502282513304228,0.520257177964342,América Móvil,2015-07-24T14:47:51,72272
,AT&T Mobility,+1787314070111333,Puerto Rico,0.541105129298656,Puerto Rico,+1787576894934732,0.128677581529071,América Móvil,2015-10-01T06:53:48,72282
,Airtel,+229920724041173,Benin,1.54521827309762,Benin,+229513211333662,1.53160040754247,Airtel,2015-04-14T04:56:49,72303
,Orange,+261170052895205,Madagascar,0.605962975680207,Madagascar,+261100370489975,1.62927194010811,Airtel,2015-07-13T01:11:19,72311
,Orange,+256307300326624,Uganda,3.71648290543781,Uganda,+256591219054636,0.152580895836208,Orange,2015-06-11T03:41:54,72322
,América Móvil,+50245424519503,Guatemala,0.424269323305812,Guatemala,+502882790918311,0.429843524662348,Telefónica,2016-08-29T23:12:44,72323
,MTS,+993825266567937,Turkmenistan,2.94499353873272,Turkmenistan,+993959541546637,0.589576260835146,MTS,2016-09-13T07:01:36,72336
,América Móvil,+50363033649056,El Salvador,0.849122684563207,El Salvador,+503333742929362,0.120993821763576,América Móvil,2015-02-06T11:54:24,72344
,Telefónica,+44653340165907,United Kingdom,0.391172268025943,United Kingdom,+44345082001148,0.58789240173557,Vodafone,2016-04-20T16:00:24,72350
,Veon,+374797183410273,Armenia,0.171359920928989,Armenia,+374833885622347,1.9288343888601,Veon,2015-05-23T06:12:48,72359
,Airtel,+235125969639673,Chad,0.0394042281734761,Chad,+235409911836693,0.313405589560431,Airtel,2015-11-18T16:24:05,72373
,Etisalat,+236688625522515,Central African Republic,0.594054434408286,Central African Republic,+236749621487538,2.24077055788532,Orange,2015-09-26T17:38:59,72413
,TIM,+3906698872727771930,Vatican City,0.0434992944085037,Vatican City,+3906698958448879795,0.90492353962555,TIM,2016-04-08T23:22:02,72414
,América Móvil,+595770538785682,Paraguay,0.310507221452889,Paraguay,+595338009420416,0.742297406864861,América Móvil,2015-02-23T19:38:15,72418
,TIM,+378937162835802,San Marino,0.341087162380876,San Marino,+37822438283741,0.519019142593571,TIM,2016-10-15T13:24:54,72419
,Veon,+995202369688854,Georgia,1.41236446020732,Georgia,+995909704932904,0.278999724370657,Veon,2015-04-16T02:21:32,72432
,Telefónica,+44598535961229,United Kingdom,2.50032409389302,United Kingdom,+44352747290567,0.52424289190282,CK Hutchison,2016-01-14T06:54:33,72440
x788391,TIM,+3906698483957605931,Vatican City,0.106105229009586,Vatican City,+390669839787356598,0.15852375550347,TIM,2016-10-18T23:30:50,72443
x4671466,Veon,+99554439951044,Georgia,0.28341766877843,Georgia,+995990713009320,0.874654644029865,Telia Company,2016-03-18T00:08:52,72444
x4374588,Telenor,+45873634216510,Denmark,1.7706617550749,Denmark,+45532919516127,2.084610059002,Telenor,2016-01-13T21:14:10,72449
x3774516,Telefónica,+505553418407757,Nicaragua,0.578763223664665,Nicaragua,+50560678364890,0.22347114226867,América Móvil,2015-01-04T14:12:52,72452
,Veon,+995207219201860,Georgia,0.649410239695091,Georgia,+995141260018341,0.783369572461092,Veon,2016-09-02T01:39:03,72457
,TIM,+3906698748392613448,Vatican City,0.923467488457158,Vatican City,+3906698258966890251,0.294723675855277,TIM,2015-11-16T11:18:56,72458
,Vodafone,nan,Australia,2.08327657637746,Australia,+61386774271120,0.382281316319753,Vodafone,2016-04-07T13:27:30,72477
,Veon,+76767769088986,Kazakhstan,0.0955536430806353,Kazakhstan,+76754352863633,2.73944402150725,Veon,2015-05-29T10:58:24,72483
,Telefónica,+39708305477791,Italy,0.499795009296636,Italy,+39928877360890,1.12059196748037,Veon,2016-11-07T12:45:05,72484
,Airtel,+245852854688872,Guinea-Bissau,2.72809214031419,Guinea-Bissau,+245733918672607,1.28097602430047,MTN Group,2016-11-13T22:27:00,72489
,Airtel,+227347705448507,Niger,1.360473377442,Niger,+227788262184750,2.31117950883572,Airtel,2015-04-08T09:13:32,72497
,Vodafone,+61867636758502,Australia,0.782994147804398,Australia,+61858372811694,0.80059456270306,Vodafone,2016-05-05T16:40:10,72504
,Orange,+37348124820929,Moldova,0.551448794370806,Moldova,+373114565036241,0.298640683674786,Telia Company,2015-02-06T04:06:15,72515
x6126592,Veon,+998806767666743,Uzbekistan,1.0019019217272,Uzbekistan,+998972072412284,1.77172032326589,MTS,2016-01-27T21:45:19,72525
,CK Hutchison,+43358918241695,Austria,0.950754327609101,Austria,+43517731062022,0.215204030014998,Deutsche Telekom,2015-11-28T06:15:08,72530
,Airtel,+227208171726246,Niger,2.44338863255587,Niger,+227579215109477,0.677986150137966,Airtel,2015-06-09T09:14:33,72549
,Airtel,+241214209144853,Gabon,0.291712588233756,Gabon,+241787389186309,1.08401060619361,Airtel,2015-03-03T12:44:05,72558
x594731,Etisalat,+225820674787189,Ivory Coast,0.527320198089136,Ivory Coast,+22591205232171,0.365392826577,Etisalat,2016-08-08T02:34:13,72569
,Airtel,+229465007358689,Benin,1.33539770913538,Benin,+229690088421249,0.124591676909257,Airtel,2015-04-14T06:37:49,72582
,Airtel,+235232890269027,Chad,1.19040322750129,Chad,+235967165077596,1.88769007948824,Airtel,2015-09-21T19:13:37,72613
,Vodafone,+31621292961189,Netherlands,0.753979587047441,Netherlands,+3152729869115,0.363257208360478,Deutsche Telekom,2016-11-27T11:37:18,72614
,Orange,+3231185267042,Belgium,0.671321146870766,Belgium,+32307663871535,2.1397159467103,Orange,2016-10-18T22:34:50,72625
x5244601,Orange,+225313250607663,Ivory Coast,0.274998068451298,Ivory Coast,+225117479485641,1.31706883549314,Orange,2016-05-24T01:26:18,72626
,Veon,+995457102912652,Georgia,0.313237234794057,Georgia,+995308374720274,0.717965731895979,Telia Company,2015-04-14T10:12:25,72629
,MTS,+993904727468307,Turkmenistan,2.23409441614024,Turkmenistan,+993785593319998,1.13468710222537,MTS,2015-09-05T15:31:41,72631
,Etisalat,+228200337043082,Togo,0.137137956132494,Togo,+228534000707547,0.279371057877702,Etisalat,2015-11-14T13:38:11,72633
,Telenor,+47940294802816,Norway,1.6932945925183,Norway,+47651720719301,1.32076076966526,Telenor,2016-05-22T12:00:27,72649
,Orange,+227149636713151,Niger,0.474045691890571,Niger,+227512132930202,0.829827444325916,Airtel,2015-02-12T19:27:30,72667
,Vodafone,nan,Ireland,1.80740293397453,Ireland,+353187440688243,0.20336555446593,Vodafone,2016-09-24T20:11:43,72705
,Vodafone,+39327829267400,Italy,2.7001483351068,Italy,+39921024587342,0.211811942275084,Telefónica,2016-07-16T17:13:24,72711
,Veon,+995859465686727,Georgia,0.830053001550372,Georgia,+995849915923900,0.69456513235421,Veon,2015-11-05T03:36:23,72720
,Airtel,+231807076347203,Liberia,1.05612776806426,Liberia,+231911246471928,0.197753800899132,Airtel,2016-07-23T09:03:22,72721
,Vodafone,+354235755521006,Iceland,0.503318424103285,Iceland,+354130413759295,1.63088034498846,Vodafone,2016-11-04T16:25:22,72725
,Orange,+352445248314001,Luxembourg,1.1990332139475,Luxembourg,+352913658754102,0.293928694370387,Orange,2016-06-19T11:07:55,72726
,América Móvil,+1787221346772679,Puerto Rico,2.7807348183016,Puerto Rico,+1787937482406420,0.919778828578182,AT&T Mobility,2015-09-25T20:01:51,72727
,Vodafone,+233402392001912,Ghana,1.27643671142976,Ghana,+233430599874156,0.155328555140888,Airtel,2016-06-28T14:09:30,72729
,Ooredoo,+213618157387978,Algeria,1.2834707449015,Algeria,+213584012652697,0.569415103134757,Veon,2015-06-24T10:45:54,72746
x7878653,Orange,+678101942338930,Vanuatu,0.0339261480148156,Vanuatu,+678379915974884,0.154042438352496,Orange,2015-06-10T15:35:23,72748
,Telenor,+46940345132722,Sweden,2.2178131200487,Sweden,+466530007785,0.152346349924386,CK Hutchison,2015-11-29T22:56:25,72752
